governorate,week,SIGACT,SIG_1,df,idf,suicide,ied_attack,ied_clear,ied_total,governorate_1,governorate_2
Sulaymaniyah,2329,1,1,0,0,0,1,0,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2330,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2331,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2332,1,1,0,0,0,1,0,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2333,2,2,1,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2334,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2335,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2336,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2337,1,1,0,0,0,1,0,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2338,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2339,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2340,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2341,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2342,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2343,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2344,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2345,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2346,1,1,0,0,0,1,0,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2347,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2348,1,1,0,0,0,1,0,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2349,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2350,2,2,1,0,0,1,0,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2351,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2352,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2353,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2354,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2355,1,1,0,0,0,1,0,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2356,1,1,0,0,0,1,0,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2357,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2358,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2359,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2360,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2361,1,1,0,0,0,1,0,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2362,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2363,1,1,0,0,0,1,0,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2364,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2365,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2366,1,1,0,0,0,1,0,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2367,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2368,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2369,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2370,1,1,0,0,0,1,0,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2371,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2372,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2373,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2374,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2375,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2376,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2377,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2378,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2379,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2380,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2381,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2382,1,1,0,0,0,1,0,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2383,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2384,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2385,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2386,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2387,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2388,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2389,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2390,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2391,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2392,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2393,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2394,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2395,1,1,0,0,0,1,0,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2396,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2397,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2398,1,1,1,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2399,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2400,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2401,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2402,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2403,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2404,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2405,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2406,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2407,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2408,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2409,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2410,1,1,0,0,0,1,0,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2411,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2412,1,1,1,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2413,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2414,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2415,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2416,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2417,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2418,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2419,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2420,1,1,0,0,0,1,0,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2421,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2422,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2423,1,1,0,0,0,1,0,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2424,1,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2425,1,0,0,0,0,1,0,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2426,1,1,0,0,0,1,0,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2427,1,1,1,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2428,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2429,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2430,2,2,0,0,0,1,0,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2431,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2432,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2433,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2434,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2435,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2436,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2437,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2438,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2439,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2440,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2441,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2442,1,1,0,0,0,1,0,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2443,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2444,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2445,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2446,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2447,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2448,1,1,0,0,0,1,0,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2449,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2450,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2451,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2452,1,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2453,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2454,3,2,1,0,0,1,0,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2455,1,1,1,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2456,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2457,1,1,1,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2458,2,1,1,0,0,1,0,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2459,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2460,1,1,0,0,0,0,1,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2461,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2462,1,1,1,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2463,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2464,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2465,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2466,4,3,0,0,0,3,0,3,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2467,1,1,0,0,0,1,0,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2468,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2469,2,0,1,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2470,5,3,0,1,0,2,0,2,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2471,2,1,1,0,0,1,0,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2472,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2473,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2474,3,1,2,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2475,1,1,0,0,0,1,0,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2476,1,1,1,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2477,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2478,3,1,0,0,0,1,0,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2479,1,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2480,3,0,1,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2481,3,1,1,0,0,1,0,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2482,4,3,2,0,0,2,0,2,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2483,2,2,0,0,0,2,0,2,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2484,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2485,1,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2486,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2487,3,1,1,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2488,3,3,1,2,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2489,3,3,0,1,0,2,0,2,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2490,3,2,0,0,0,2,0,2,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2491,1,1,0,0,0,1,0,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2492,10,9,1,0,0,6,1,7,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2493,6,4,1,0,0,1,1,2,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2494,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2495,2,2,2,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2496,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2497,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2498,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2499,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2500,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2501,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2502,2,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2503,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2504,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2505,2,2,1,0,0,1,0,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2506,1,1,0,0,0,1,0,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2507,1,1,1,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2508,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2509,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2510,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2511,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2512,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2513,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2514,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2515,1,1,0,0,0,0,1,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2516,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2517,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2518,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2519,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2520,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2521,1,1,0,0,0,1,0,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2522,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2523,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2524,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2525,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2526,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2527,1,1,0,0,0,0,1,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2528,3,2,0,0,0,2,0,2,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2529,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2530,1,1,1,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2531,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2532,1,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2533,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2534,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2535,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2536,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2537,1,1,0,0,0,0,1,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2538,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2539,1,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2540,1,1,0,0,0,0,1,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2541,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2542,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2543,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2544,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2545,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2546,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2547,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2548,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2549,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2550,1,1,0,0,0,0,1,1,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2551,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2552,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2553,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2554,0,0,0,0,0,0,0,0,Sulaymaniyah,Sulaymaniyah
Sulaymaniyah,2555,1,1,0,0,0,1,0,1,Sulaymaniyah,Sulaymaniyah
Tameem,2292,0,0,0,0,0,0,0,0,Tameem,Tameem
Tameem,2293,4,4,0,0,0,4,0,4,Tameem,Tameem
Tameem,2294,2,2,1,0,0,0,0,0,Tameem,Tameem
Tameem,2295,2,2,1,1,0,0,0,0,Tameem,Tameem
Tameem,2296,5,5,3,1,0,1,0,1,Tameem,Tameem
Tameem,2297,7,7,6,1,0,0,0,0,Tameem,Tameem
Tameem,2298,6,6,3,0,0,3,0,3,Tameem,Tameem
Tameem,2299,2,2,1,0,0,1,0,1,Tameem,Tameem
Tameem,2300,5,5,2,0,0,1,2,3,Tameem,Tameem
Tameem,2301,6,6,3,0,0,3,0,3,Tameem,Tameem
Tameem,2302,8,8,4,0,0,3,1,4,Tameem,Tameem
Tameem,2303,4,4,0,0,0,3,1,4,Tameem,Tameem
Tameem,2304,5,5,2,0,0,3,0,3,Tameem,Tameem
Tameem,2305,10,10,6,0,0,3,1,4,Tameem,Tameem
Tameem,2306,4,4,2,0,0,2,0,2,Tameem,Tameem
Tameem,2307,6,6,2,1,0,3,0,3,Tameem,Tameem
Tameem,2308,12,12,5,1,0,6,0,6,Tameem,Tameem
Tameem,2309,5,5,2,2,0,1,0,1,Tameem,Tameem
Tameem,2310,6,6,5,0,0,1,0,1,Tameem,Tameem
Tameem,2311,8,8,6,0,0,2,0,2,Tameem,Tameem
Tameem,2312,9,9,5,0,0,4,0,4,Tameem,Tameem
Tameem,2313,5,5,1,0,0,4,0,4,Tameem,Tameem
Tameem,2314,6,6,1,0,0,5,0,5,Tameem,Tameem
Tameem,2315,7,7,5,0,0,2,0,2,Tameem,Tameem
Tameem,2316,5,5,3,0,0,2,0,2,Tameem,Tameem
Tameem,2317,5,5,2,0,0,3,0,3,Tameem,Tameem
Tameem,2318,10,10,6,0,0,4,0,4,Tameem,Tameem
Tameem,2319,10,10,8,1,0,1,0,1,Tameem,Tameem
Tameem,2320,15,15,11,1,0,2,1,3,Tameem,Tameem
Tameem,2321,9,9,7,0,0,2,0,2,Tameem,Tameem
Tameem,2322,15,15,7,0,0,6,2,8,Tameem,Tameem
Tameem,2323,3,3,0,0,0,3,0,3,Tameem,Tameem
Tameem,2324,3,3,1,0,0,2,0,2,Tameem,Tameem
Tameem,2325,0,0,0,0,0,0,0,0,Tameem,Tameem
Tameem,2326,0,0,0,0,0,0,0,0,Tameem,Tameem
Tameem,2327,0,0,0,0,0,0,0,0,Tameem,Tameem
Tameem,2328,2,2,1,0,0,0,0,0,Tameem,Tameem
Tameem,2329,16,16,4,5,0,6,1,7,Tameem,Tameem
Tameem,2330,23,23,10,0,0,10,0,10,Tameem,Tameem
Tameem,2331,13,13,4,1,0,7,0,7,Tameem,Tameem
Tameem,2332,27,27,8,0,0,8,0,8,Tameem,Tameem
Tameem,2333,41,41,15,3,0,10,0,10,Tameem,Tameem
Tameem,2334,22,22,8,0,0,9,0,9,Tameem,Tameem
Tameem,2335,13,13,3,0,0,8,0,8,Tameem,Tameem
Tameem,2336,18,18,3,0,0,12,0,12,Tameem,Tameem
Tameem,2337,13,13,1,0,0,10,0,10,Tameem,Tameem
Tameem,2338,13,13,3,0,0,8,0,8,Tameem,Tameem
Tameem,2339,8,8,3,0,0,4,0,4,Tameem,Tameem
Tameem,2340,21,21,8,0,0,12,0,12,Tameem,Tameem
Tameem,2341,11,11,3,1,0,6,0,6,Tameem,Tameem
Tameem,2342,9,9,5,1,0,3,0,3,Tameem,Tameem
Tameem,2343,23,23,8,0,0,14,0,14,Tameem,Tameem
Tameem,2344,23,23,8,1,0,12,0,12,Tameem,Tameem
Tameem,2345,10,10,5,0,0,5,0,5,Tameem,Tameem
Tameem,2346,23,23,5,1,0,17,0,17,Tameem,Tameem
Tameem,2347,25,25,8,0,0,17,0,17,Tameem,Tameem
Tameem,2348,14,14,3,0,0,9,0,9,Tameem,Tameem
Tameem,2349,21,21,8,0,0,11,0,11,Tameem,Tameem
Tameem,2350,30,30,8,0,0,22,0,22,Tameem,Tameem
Tameem,2351,29,29,9,0,0,19,0,19,Tameem,Tameem
Tameem,2352,27,27,4,0,0,22,0,22,Tameem,Tameem
Tameem,2353,29,29,6,1,0,19,0,19,Tameem,Tameem
Tameem,2354,36,36,11,1,0,19,0,19,Tameem,Tameem
Tameem,2355,27,27,4,0,0,19,0,19,Tameem,Tameem
Tameem,2356,23,23,5,0,0,16,0,16,Tameem,Tameem
Tameem,2357,31,31,8,0,0,21,0,21,Tameem,Tameem
Tameem,2358,33,33,9,0,0,22,0,22,Tameem,Tameem
Tameem,2359,25,25,5,0,0,18,0,18,Tameem,Tameem
Tameem,2360,25,25,8,0,0,16,0,16,Tameem,Tameem
Tameem,2361,31,31,12,0,0,17,0,17,Tameem,Tameem
Tameem,2362,26,25,6,0,0,18,0,18,Tameem,Tameem
Tameem,2363,28,28,5,1,0,20,0,20,Tameem,Tameem
Tameem,2364,41,40,5,0,0,31,0,31,Tameem,Tameem
Tameem,2365,37,37,7,0,0,29,0,29,Tameem,Tameem
Tameem,2366,37,37,7,2,0,27,0,27,Tameem,Tameem
Tameem,2367,39,39,8,1,0,21,0,21,Tameem,Tameem
Tameem,2368,30,29,5,0,0,18,0,18,Tameem,Tameem
Tameem,2369,34,34,7,0,0,25,0,25,Tameem,Tameem
Tameem,2370,43,43,9,0,0,28,0,28,Tameem,Tameem
Tameem,2371,38,38,6,0,0,27,0,27,Tameem,Tameem
Tameem,2372,38,38,5,0,0,26,0,26,Tameem,Tameem
Tameem,2373,45,45,6,0,0,36,0,36,Tameem,Tameem
